Inputs;;;;;;;Outputs;;;;;
Flow UUID;Flow;Category;Sub-category;Unit;Result;;Flow UUID;Flow;Category;Sub-category;Unit;Result
d9678224-9f7d-3cc6-a6da-7723994ac6c1;Water, unspecified natural origin, GQ;Resource;in water;m3;7,0308E-18;;313b9346-b5b7-385a-b5d6-a59e11fd57cf;Calcium;Emission to water;ground water;kg;0,076953734
2f0c7a7b-a356-32e7-a4bc-8b7659cd280e;Water, unspecified natural origin, GR;Resource;in water;m3;8,28726E-06;;0b618540-b445-3ae0-85b9-210d3fe3d514;Calcium;Emission to water;lake;kg;0,000243153
d1c8d077-456b-3a90-beda-efd04ba20b49;Water, unspecified natural origin, HU;Resource;in water;m3;1,29426E-05;;a2017716-a6ee-3c76-adf4-eab05dcfeb14;Calcium;Emission to water;ground water, long-term;kg;7,32149072
a86039a0-60df-3c4a-8747-396c7f654613;Water, unspecified natural origin, ID;Resource;in water;m3;8,36445E-08;;55bf893f-0d89-429c-be59-2f99b33ddb11;Calcium II;Emission to water;ocean;kg;1,77285E-16
a14b80e7-0349-387a-bdf9-14b4e3175ab7;Water, unspecified natural origin, IE;Resource;in water;m3;4,67861E-07;;57117e3c-15aa-4b4d-b953-6d33986aa5aa;Calcium II;Emission to soil;industrial;kg;0,004835306
5ef54da5-e7c2-3ac7-a01c-45725d131111;Water, unspecified natural origin, IL;Resource;in water;m3;5,38649E-10;;f16fa1da-e426-4820-bf9d-71595c22283b;Calcium II;Emission to soil;agricultural;kg;8,70844E-05
0442b465-5c0f-4ca3-835f-35c71d84cf84;Water, unspecified natural origin, IN;Resource;in water;m3;7,17177E-07;;e681e6ba-2d66-4f17-8812-e8c74bdcf7e8;Calcium II;Emission to soil;unspecified;kg;0,32751756
ba90dc06-1007-3bd8-b349-ab1a28c6c881;Water, unspecified natural origin, IQ;Resource;in water;m3;1,37951E-05;;ac066c02-b403-407b-a1f0-b29ad0f8188f;Calcium II;Emission to water;surface water;kg;2,20636E-06
4db66345-a222-38d0-b927-71354c79ab5e;Water, unspecified natural origin, IR;Resource;in water;m3;2,43468E-07;;15fd8f0f-c3c2-4f63-b8d0-86793a22aacd;Calcium II;Emission to air;low population density;kg;2,20418E-06
acb7676c-2874-3e55-b74a-0aa3144f9362;Water, unspecified natural origin, IT;Resource;in water;m3;2,87059E-05;;a912f450-5233-489b-a2e9-8c029fab480f;Calcium II;Emission to air;high population density;kg;0,001122634
0a89160c-168b-3315-a7f7-5543bc60cedf;Water, unspecified natural origin, JP;Resource;in water;m3;4,93935E-09;;08151735-9d1b-4b1c-a8b1-f341ade54f2f;Calcium II;Emission to water;unspecified;kg;1,42587E-08
91255acb-4f00-386b-a992-69fb9ee23a6a;Water, unspecified natural origin, KR;Resource;in water;m3;0,000915726;;b87016c6-ac91-4414-98ce-fb665e0a6d2e;Calcium II;Emission to air;unspecified;kg;8,44648E-07
968a83cf-8765-4b39-801a-af9c0c712370;Water, unspecified natural origin, KW;Resource;in water;m3;9,0891E-07;;cac53ea3-b11c-47a6-adfd-678672a088e6;Calcium II;Emission to air;low population density, long-term;kg;0,001405213
ccb94b1f-82c6-36a8-beab-23780c7aef13;Water, unspecified natural origin, KZ;Resource;in water;m3;3,59098E-05;;fe0acd60-3ddc-11dd-9fcf-0050c2490048;Caprolactam;Emission to air;unspecified;kg;2,00665E-10
3386ab8b-ae28-3ee9-acee-f047b70d1e13;Water, unspecified natural origin, LU;Resource;in water;m3;1,98556E-07;;bc0a4d1f-3ada-4dd8-8ab4-97dc45db3295;Carbendazim;Emission to soil;agricultural;kg;3,38157E-07
99336b94-8bae-43b2-ba46-11a957a1e9d8;Water, unspecified natural origin, LY;Resource;in water;m3;2,43428E-05;;21f84442-7dc8-492a-8253-867dd1caf8d6;Carbetamide;Emission to soil;agricultural;kg;1,92421E-07
e019ad54-9648-3c71-bf85-3143e6a52f9c;Water, unspecified natural origin, MX;Resource;in water;m3;1,67111E-06;;3c054a6e-2f9c-4e5e-9231-c61bc85a250a;Carbofuran;Emission to soil;agricultural;kg;3,39032E-07
b94df422-b76f-3d10-91ef-83dc99967b51;Water, unspecified natural origin, MY;Resource;in water;m3;7,97991E-05;;7f8fd1ca-0412-4b2e-90fd-a9d294d947a3;Carbon;Emission to soil;industrial;kg;0,003626448
5be12c93-e3f1-3ea2-bddc-f93faa030aa6;Water, unspecified natural origin, NG;Resource;in water;m3;7,17271E-06;;62859da4-f3c5-417b-a575-8b00d8d658b1;Carbon;Emission to soil;agricultural;kg;0,000378574
9884d663-bda2-3b45-9c73-e51d799e4890;Water, unspecified natural origin, NL;Resource;in water;m3;2,51905E-05;;08c652a9-77b6-4263-ac7b-c249a92457b9;Carbon (total);Emission to air;unspecified;kg;2,92117E-09
b814ad10-9968-3b90-98d4-ea45fa736cd8;Water, unspecified natural origin, NO;Resource;in water;m3;4,15733E-07;;b978d369-ac8b-4c1e-b010-d0e0406733d9;Carbon black;Emission to air;unspecified;kg;6,12477E-05
b2560e1a-b327-3887-9eb7-8c146019ba58;Water, unspecified natural origin, NZ;Resource;in water;m3;1,51094E-11;;7ae371aa-8532-11e0-9d78-0800200c9a66;Carbon dioxide;Emission to air;unspecified;kg;911,9590796
4860998f-d904-455d-96a9-f67462d00c8b;Water, unspecified natural origin, OM;Resource;in water;m3;1,09491E-06;;16eeda8a-1ea2-408e-ab37-2648495058dd;Carbon dioxide, fossil;Emission to air;lower stratosphere + upper troposphere;kg;0,000241978
cebbe3db-e3fb-3427-ae56-339db67f4fb2;Water, unspecified natural origin, PE;Resource;in water;m3;6,13053E-06;;aa7cac3a-3625-41d4-bc54-33e2cf11ec46;Carbon dioxide, fossil;Emission to air;low population density;kg;112,1123964
e9649289-4111-3ec4-80fd-770952c30c49;Water, unspecified natural origin, PL;Resource;in water;m3;2,48373E-07;;f9749677-9c9f-4678-ab55-c607dfdc2cb9;Carbon dioxide, fossil;Emission to air;high population density;kg;1717,539654
8dee1571-3aa3-30b5-96bd-25bfb82df9f0;Water, unspecified natural origin, PT;Resource;in water;m3;3,64298E-06;;349b29d1-3e58-4c66-98b9-9d1a076efd2e;Carbon dioxide, fossil;Emission to air;unspecified;kg;34,62131059
da1212dd-fcbc-4dbc-879d-870a8bfc175b;Water, unspecified natural origin, QA;Resource;in water;m3;1,91606E-05;;6d89125e-e9b7-4d7e-a1fc-ada45dbd8815;Carbon dioxide, land transformation;Emission to air;lower stratosphere + upper troposphere;kg;0,141127363
10e7a3bc-9edc-322b-b3eb-0ca651428c2c;Water, unspecified natural origin, RER;Resource;in water;m3;0,054420102;;eba59fd6-f37e-41dc-9ca3-c7ea22d602c7;Carbon dioxide, non-fossil;Emission to air;unspecified;kg;4,430580601
1ba56136-54c1-3840-ab0c-34f1e333412c;Water, unspecified natural origin, RO;Resource;in water;m3;6,17159E-07;;d6235194-e4e6-4548-bfa3-ac095131aef4;Carbon dioxide, non-fossil;Emission to air;low population density;kg;22,23592398
13aaabea-44e4-3313-a5ef-f659583457c8;Water, unspecified natural origin, RU;Resource;in water;m3;0,000282824;;73ed05cc-9727-4abf-9516-4b5c0fe54a16;Carbon dioxide, non-fossil;Emission to air;high population density;kg;18,23858202
f5c7faf0-ff52-3c42-87d0-b42a7428cdd8;Water, unspecified natural origin, SA;Resource;in water;m3;7,22485E-06;;99654797-afd2-4340-8d36-08d3cd92dac4;Carbon disulfide;Emission to water;fresh water;kg;4,33291E-09
ff89405e-fc23-3abf-a015-0fffa7a5857b;Water, unspecified natural origin, SE;Resource;in water;m3;4,05546E-06;;15f9ebbb-b1b5-4bf7-88c6-d99424f5eced;Carbon disulfide;Emission to air;low population density;kg;0,00098094
c1da8827-6e4a-3fbd-a3aa-756507cb6c2b;Water, unspecified natural origin, TH;Resource;in water;m3;5,682E-09;;d94a5a1a-bc06-48fd-b6d9-7477ea65cacd;Carbon disulfide;Emission to air;unspecified;kg;8,17224E-08
5fd1a9d0-5af6-35d4-b42c-dd1f3f7955ba;Water, unspecified natural origin, TM;Resource;in water;m3;3,38852E-06;;14b6726a-44bf-4ad4-b933-02470d84c22a;Carbon disulfide;Emission to air;high population density;kg;5,52666E-09
e8e6e8f7-373e-3381-b6cf-bb6d4ddb2d76;Water, unspecified natural origin, TR;Resource;in water;m3;1,91611E-09;;7ae371ac-8532-11e0-9d78-0800200c9a66;Carbon monoxide;Emission to air;unspecified;kg;1,068792437
52f909df-f7f1-48e2-b040-836ded1971d2;Water, unspecified natural origin, TT;Resource;in water;m3;1,16475E-05;;a3beb5ac-5149-47f6-a035-53fc5030f10a;Carbon monoxide, fossil;Emission to air;lower stratosphere + upper troposphere;kg;1,45765E-07
8a53cd60-6f2d-36be-b644-8b31e70dfb01;Water, unspecified natural origin, UA;Resource;in water;m3;4,39689E-07;;099b36ab-4c03-4587-87f4-2f81e337afb8;Carbon monoxide, fossil;Emission to air;low population density;kg;0,280414452
45fa090d-ec34-3e43-b374-bf56e72ad973;Water, unspecified natural origin, US;Resource;in water;m3;0,001380466;;ba2f3f82-c93a-47a5-822a-37ec97495275;Carbon monoxide, fossil;Emission to air;unspecified;kg;0,068154179
51ed3016-26da-36b0-a45b-99d18c196ad8;Water, unspecified natural origin, UZ;Resource;in water;m3;9,15001E-07;;6edcc2df-88a3-48e1-83d8-ffc38d31c35b;Carbon monoxide, fossil;Emission to air;high population density;kg;0,037560086
662a32d3-d2cf-3073-be37-a6f7c43697b7;Water, unspecified natural origin, VE;Resource;in water;m3;7,61754E-07;;b58c0d57-fecb-3079-aaf3-49e239bca4cb;Carbon monoxide, non-fossil;Emission to air;low population density;kg;0,013927484
0ddd6caf-92a9-3e7c-9d36-c9cf98677cb9;Water, unspecified natural origin, ZA;Resource;in water;m3;8,29529E-10;;9afa0173-ecbd-4f2c-9c5c-b3128a032812;Carbon monoxide, non-fossil;Emission to air;high population density;kg;1,23331E-06
7c0da4f3-d0f3-33c2-b2ae-1da5f9954dda;Water, unspecified natural origin/m3;Resource;unspecified;m3;0,029483107;;550eaab3-16d8-3b28-a1a1-5aa018fd394c;Carbon monoxide, non-fossil;Emission to air;high population density;kg;0,017198316
19aab6f1-1672-3234-8388-12b718220714;Water, unspecified natural origin/m3;Resource;in water;m3;0,102336469;;2cb2333c-1599-46cf-8435-3dffce627524;Carbon monoxide, non-fossil;Emission to air;unspecified;kg;1,55035E-08
0c755f21-5270-3341-9239-4f4fd780e143;Water, well;Resource;in water;m3;0,969561315;;4d93311d-5fc2-4f86-ab4f-b223ee9350e5;Carbon tetrachloride;Emission to water;surface water;kg;1,18289E-08
84b4aad2-e075-3283-9e44-a1ef7b4ad3d1;Water, well, GLO;Resource;in water;m3;0,001703607;;9a366c85-61a0-48bd-8af0-a2a96b327bc1;Carbon tetrachloride;Emission to water;unspecified;kg;2,79831E-10
6c914058-b15a-396f-b942-1d65f97a1d16;Water, well, RER;Resource;in water;m3;0,000121521;;df5f3f08-b71d-4816-b861-59604c1e6f11;Carbon-14;Emission to water;ocean;kBq;0,445587647
f2ce99d9-8d07-35d6-9b95-b65043c38a1f;Water, well, RER;Resource;in ground;m3;9,3815E-05;;c18f9e43-e4ad-4b3a-8ed8-638fe8015425;Carbon-14;Emission to water;unspecified;kBq;6,8001E-06
bac875f4-75fb-4dde-841a-b07d3a41bcd1;Wood, hard, standing;Resource;biotic;m3;0,012490058;;19256c0f-bea8-4e61-9499-8cc2f84953f8;Carbon-14;Emission to air;low population density;kBq;6,111798126
28528881-7154-48d5-9cc3-5c13ddcdc47a;Wood, primary forest, standing;Resource;biotic;m3;8,87915E-06;;90975fe0-331c-4125-8881-2a454ad79542;Carbon-14;Emission to water;fresh water;kBq;0,188890704
b073ec00-a5bf-4b64-bda0-ef366a3ac9bb;Wood, soft, standing;Resource;biotic;m3;0,015336965;;bfc66f26-0b11-4e6e-9e8c-2bfde24dc23c;Carbon-14;Emission to air;unspecified;kBq;4,627857805
23e83c1f-07c9-4b5f-a898-0f4f09a6691f;Wood, unspecified, standing;Resource;biotic;m3;1,22239E-09;;0d213eaa-6dec-4669-b75e-4afeb06ac31d;Carbonate;Emission to water;ocean;kg;0,032641988
ff590d5c-8e87-3d10-8e3d-b0c4d68568fc;Wood, unspecified, standing/kg;Resource;unspecified;kg;2,24762E-14;;b713c6cf-2a23-40f6-8e8d-ef5175d16bd0;Carbonate;Emission to water;fresh water;kg;0,006036787
6b7c3ba0-daa7-3fef-a2e1-f11f3c4bcfab;Wood, unspecified, standing/m3;Resource;unspecified;m3;3,58441E-08;;d69a88ae-927d-328f-b750-857b2c44131f;Carbonate;Emission to water;lake;kg;1,37069E-05
be73218b-18af-492e-96e6-addd309d1e32;Zinc;Resource;in ground;kg;0,010844339;;5bf42116-d991-4688-bf12-e3a6d9330b68;Carboxylic acids, unspecified;Emission to water;ocean;kg;0,002144755
64b1ce4a-6556-11dd-ad8b-0800200c9a66;Zinc II;Resource;in ground;kg;0,007808528;;017be306-b88a-4d3a-a906-b8734b72b6fb;Carboxylic acids, unspecified;Emission to water;unspecified;kg;0,00100848
76bcc22f-224c-40a4-9b22-9621467498cf;Zirconium;Resource;in ground;kg;6,3791E-06;;2a63690a-ff84-314b-b7b8-d34b6ff130bf;Cerium;Emission to water;unspecified;kg;2,87244E-09
;;;;;;;7d65e225-0ca3-4467-82f8-a8c09d66eac0;Cerium-141;Emission to air;low population density;kBq;2,04334E-06
;;;;;;;d43d6bbf-7fdc-48c8-b2be-5e4040f85ddd;Cerium-141;Emission to water;fresh water;kBq;9,28239E-06
;;;;;;;401e79d4-43a3-4000-ae78-39ba6cb80948;Cerium-144;Emission to water;fresh water;kBq;4,07954E-06
;;;;;;;85cc4ef6-5fa2-3a1e-809d-3502836bf657;Chemically polluted water;Emission to water;unspecified;kg;3,322890812
;;;;;;;b34d0551-cb9a-4d3f-95ad-2cdb380d5cd1;Chloramine;Emission to air;high population density;kg;8,88192E-10
;;;;;;;2b84be2e-7b2a-48d1-b641-c68a5d717809;Chloramine;Emission to water;fresh water;kg;7,93545E-09
;;;;;;;b3ab5f13-cc7b-40be-882c-936cc8697707;Chlorate;Emission to water;fresh water;kg;0,000390638
;;;;;;;024e919d-91ee-47c7-9f0b-ebe851cc61fb;Chlorate;Emission to water;unspecified;kg;1,56596E-06
;;;;;;;ca347524-6865-416f-95b5-76e086b46fd7;Chloride;Emission to water;fresh water;kg;51,57990133
;;;;;;;6d25e386-4ef9-4d40-85c6-e694f523a4da;Chloride;Emission to water;unspecified;kg;0,00489152
;;;;;;;cd4d51de-472f-45d4-9a04-96f5468225f7;Chloride;Emission to water;river, long-term;kg;2,73009E-07
;;;;;;;ea70cc93-c68c-4228-8b8e-1b189b4c705c;Chloride;Emission to water;ground water, long-term;kg;0,658712814
;;;;;;;6c97741f-8760-4a39-9e90-b534ca137a36;Chloride;Emission to soil;unspecified;kg;0,009754077
;;;;;;;97818104-9cc2-4323-97d5-c896ce171f86;Chloride;Emission to water;ocean;kg;3,158779556
;;;;;;;85bec19f-c785-4364-8ef6-472b8e9dd90e;Chloride;Emission to water;ground water;kg;0,41919663
;;;;;;;6ab08314-53e1-4c4b-963f-3c6e6970273d;Chloride;Emission to soil;agricultural;kg;4,40672E-08
;;;;;;;63e7b031-8549-11e0-9d78-0800200c9a66;Chloride;Emission to air;unspecified;kg;0,028260122
;;;;;;;b1991748-2151-4b51-8cdb-a8b4203677dc;Chloride;Emission to soil;industrial;kg;0,004230864
;;;;;;;294ad94c-c306-3405-85fc-2c813981af70;Chloride;Emission to water;lake;kg;0,00043329
;;;;;;;f6f5933a-5119-41aa-a5ec-7919706c59f2;Chlorinated solvents, unspecified;Emission to water;unspecified;kg;1,6818E-06
;;;;;;;6b9753b0-7284-4dd1-891b-01ba9f3fe5f7;Chlorinated solvents, unspecified;Emission to water;ocean;kg;2,88076E-11
;;;;;;;5370addb-668e-4223-9a58-8ae947807c27;Chlorine;Emission to air;low population density, long-term;kg;5,36107E-05
;;;;;;;39d1390a-ded6-41cb-a536-d47510bf2fbc;Chlorine;Emission to air;unspecified;kg;1,1875E-05
;;;;;;;e8641a14-fd07-4090-8daf-2cce2a557a81;Chlorine;Emission to water;unspecified;kg;2,57115E-07
;;;;;;;42ac7dee-8152-4874-a742-c1c432792a3a;Chlorine;Emission to soil;unspecified;kg;3,85331E-08
;;;;;;;247ac273-60fa-4e21-9408-793f75fa1d37;Chlorine;Emission to air;high population density;kg;8,43031E-05
;;;;;;;61959a56-e6c3-4f90-951d-a64be86964d6;Chlorine;Emission to soil;industrial;kg;1,34008E-15
;;;;;;;c76ddd9e-fd9c-47c5-9b95-ad924146f0bb;Chlorine;Emission to air;low population density;kg;1,23278E-06
;;;;;;;fe0acd60-3ddc-11dd-b143-0050c2490048;Chlorine;Emission to soil;forestry;kg;2,33211E-06
;;;;;;;5c713f70-cf9f-4854-bd25-28c6f1082868;Chlorine;Emission to water;fresh water;kg;0,00356169
;;;;;;;d17f1c53-ff95-4005-9f1b-131ca9791cdb;Chlorine;Emission to water;ground water;kg;3,85331E-08
;;;;;;;79744e20-ead1-4efe-8854-78145fd72aaf;Chlorine dioxide;Emission to air;unspecified;kg;1,1678E-11
;;;;;;;f0fb5b72-294e-4d86-b433-883e5f6e97fd;Chlormequat;Emission to soil;agricultural;kg;1,45378E-06
;;;;;;;ed38a7d2-ffa5-4c28-9aea-dd9df0d1898b;Chloroacetic acid;Emission to air;high population density;kg;1,00234E-08
;;;;;;;cdcbbd53-293a-41ef-a3d4-c599a86d29e3;Chloroacetic acid;Emission to water;fresh water;kg;1,17508E-07
;;;;;;;165fe087-fe45-444f-92d7-9f00ecf10a3e;Chloroacetyl chloride;Emission to water;fresh water;kg;4,42402E-10
;;;;;;;56b7d3b6-83d7-42b0-a65b-5ad23e29db47;Chlorodifluoromethane;Emission to air;low population density;kg;1,98178E-05
;;;;;;;8ca6c84b-7f56-47e6-8d17-4f2dbc49a943;Chlorodifluoromethane;Emission to air;high population density;kg;8,87022E-09
;;;;;;;18c582fe-7336-4138-8797-2db8b7a754c7;Chlorodifluoromethane;Emission to air;unspecified;kg;5,44117E-06
;;;;;;;dd5613aa-888e-483b-a529-49d446d1a823;Chloroethylene;Emission to water;fresh water;kg;1,26054E-10
;;;;;;;fbf6ab3a-74e3-4cbe-b61d-959728bdce46;Chloroform;Emission to air;unspecified;kg;6,04024E-08
;;;;;;;3d5051b0-08d6-40ef-8d0c-de90edb39c39;Chloroform;Emission to water;unspecified;kg;6,94615E-10
;;;;;;;fa9b9736-6de8-4bd6-ba22-1bd78c798373;Chloroform;Emission to air;low population density;kg;4,97732E-09
;;;;;;;5ce5a503-6244-4272-b306-0e67b73fcac3;Chloroform;Emission to water;fresh water;kg;1,21746E-08
;;;;;;;4cadbc9f-0472-4bb9-a942-df5b90e37878;Chloroform;Emission to air;high population density;kg;1,50792E-07
;;;;;;;391e5b72-7705-467f-ae7f-f44875b5f18b;Chlorophenols unspecified;Emission to water;unspecified;kg;2,63149E-12
;;;;;;;ca5d5ccf-1a8e-48b9-a596-09561a101c39;Chlorosilane, trimethyl-;Emission to soil;unspecified;kg;2,73056E-18
;;;;;;;d46ae140-6502-4335-ab1c-9d6eab19ce78;Chlorosulfonic acid;Emission to air;high population density;kg;2,80868E-10
;;;;;;;c7d6ba99-2de5-4a3d-9a9d-f3303c2d9a5b;Chlorosulfonic acid;Emission to water;fresh water;kg;7,00407E-10
;;;;;;;06b8a67f-5044-4060-be71-04e1dfc31e24;Chlorothalonil;Emission to soil;agricultural;kg;6,19543E-07
;;;;;;;e8bc4c9e-c34f-4983-aea0-2433f3397a3a;Chlorotoluron;Emission to soil;agricultural;kg;3,51557E-09
;;;;;;;e06e2e1e-ad87-49e2-a184-f2d1c48b7b46;Chlorotrifluoromethane;Emission to air;unspecified;kg;3,12103E-06
;;;;;;;736923cd-6eb7-4896-98f8-46951d56da97;Chlorpyrifos;Emission to soil;agricultural;kg;1,75169E-09
;;;;;;;e7881581-21b3-4f5c-bd63-6b0684b5e712;Chromium III;Emission to soil;agricultural;kg;-2,81497E-10
;;;;;;;7ec8c6c1-e62a-4000-a1f6-bce131634f1b;Chromium III;Emission to water;fresh water;kg;0,000473202
;;;;;;;20e262b9-e0b6-3afc-9e0f-a669e78dcf5c;Chromium III;Emission to air;unspecified;kg;1,56123E-11
;;;;;;;e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11;Chromium III;Emission to soil;unspecified;kg;5,9733E-05
;;;;;;;57f5082e-71dc-3cfa-ada2-3aa759cc3cba;Chromium III;Emission to water;lake;kg;3,65517E-07
;;;;;;;e142b577-e934-4085-9a07-3983d4d92afb;Chromium III;Emission to air;unspecified;kg;0,000402772
;;;;;;;08a91e70-3ddc-11dd-9f79-0050c2490048;Chromium III;Emission to soil;agricultural;kg;4,86279E-06
;;;;;;;08a91e70-3ddc-11dd-9f7b-0050c2490048;Chromium III;Emission to air;unspecified;kg;3,81979E-06
;;;;;;;7c84d9a4-a5bb-4fe5-95ad-b51a096a255a;Chromium III;Emission to water;fresh water;kg;0,006695509
;;;;;;;08a91e70-3ddc-11dd-9f77-0050c2490048;Chromium III;Emission to water;ocean;kg;0,001535877
;;;;;;;056fb035-70db-4dba-bff0-773a3da55b87;Chromium III;Emission to soil;unspecified;kg;4,97792E-09
;;;;;;;7705f0e1-5b14-44f4-b330-1245b5c7fc08;Chromium III;Emission to air;high population density;kg;5,47649E-06
;;;;;;;60c851be-90e2-3de1-a5a3-9ffc8979a9c1;Chromium III;Emission to soil;industrial;kg;6,0459E-06
;;;;;;;2a5ed451-12a2-47db-b4dc-fa0bfbc01d79;Chromium III;Emission to air;lower stratosphere + upper troposphere;kg;1,53976E-16
;;;;;;;30f484ee-dec4-47ae-8e92-d00d4b93fe05;Chromium III;Emission to water;unspecified;kg;1,28696E-06
;;;;;;;1c87de06-e58f-4684-a54c-d29f1a251a87;Chromium III;Emission to water;ground water;kg;3,49788E-08
;;;;;;;01558950-c47c-34f9-b4f2-39ca1c809384;Chromium III;Emission to soil;agricultural;kg;6,1999E-07
;;;;;;;017c1ca1-8e93-3c85-b743-c8676bfd305a;Chromium III;Emission to air;low population density;kg;0,000171311
;;;;;;;ef475b50-9cd0-4e7c-9c59-07868fe16e91;Chromium VI;Emission to water;ground water, long-term;kg;0,002009382
;;;;;;;03b279a7-4626-4703-a451-d0650599dbd9;Chromium VI;Emission to air;low population density;kg;4,24671E-06
;;;;;;;c2e854f9-fe22-4fe7-9083-cf6d0a8c7254;Chromium VI;Emission to air;low population density, long-term;kg;2,78681E-06
;;;;;;;9bbae55a-35de-4eff-a219-814a9fec5ac2;Chromium VI;Emission to water;ground water;kg;7,89892E-05
;;;;;;;7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a;Chromium VI;Emission to air;high population density;kg;2,22867E-07
;;;;;;;81b3321a-c9d8-4104-a974-5460f1bc5029;Chromium VI;Emission to water;ocean;kg;2,98721E-09
;;;;;;;caa6bc06-e7e6-4f08-acd3-2163db51e395;Chromium VI;Emission to water;fresh water;kg;3,57514E-05
;;;;;;;68ba2022-830e-45fb-8c85-b35e94754ae9;Chromium VI;Emission to soil;unspecified;kg;9,78967E-05
;;;;;;;a9ec0c9b-982a-4329-99ae-dab1f9fb62d3;Chromium VI;Emission to water;unspecified;kg;2,44217E-07
;;;;;;;81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a;Chromium VI;Emission to air;unspecified;kg;1,07456E-07
;;;;;;;4d9a8790-3ddd-11dd-8fd3-0050c2490048;Chromium, ion;Emission to soil;forestry;kg;4,02303E-07
;;;;;;;caffa231-9312-46b9-bbdf-c2782d225ef0;Chromium-51;Emission to air;low population density;kBq;1,30937E-07
